START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,HOUR,DAY,MONTH,DAYOFWEEK,DAYNAME,DURATION_MIN,SPEED
2016-09-11 09:51:00,2016-09-11 09:55:00,Business,Unknown Location,Unknown Location,8.6,Others,9,11,9,6,Sunday,4.0,129.0
2016-09-11 21:40:00,2016-09-11 21:42:00,Business,Unknown Location,Unknown Location,9.8,Others,21,11,9,6,Sunday,2.0,294.0
2016-09-12 08:07:00,2016-09-12 08:12:00,Business,Unknown Location,Unknown Location,3.6,Others,8,12,9,0,Monday,5.0,43.2
2016-09-12 11:15:00,2016-09-12 11:24:00,Business,Unknown Location,Unknown Location,1.7,Others,11,12,9,0,Monday,9.0,11.333333333333334
2016-09-12 13:04:00,2016-09-12 13:44:00,Business,Unknown Location,Unknown Location,11.5,Others,13,12,9,0,Monday,40.0,17.25
2016-09-13 16:56:00,2016-09-13 17:02:00,Business,Unknown Location,Unknown Location,0.7,Others,16,13,9,1,Tuesday,6.0,6.999999999999999
2016-09-14 11:55:00,2016-09-14 11:59:00,Business,Unknown Location,Unknown Location,0.7,Others,11,14,9,2,Wednesday,4.0,10.5
2016-09-15 20:33:00,2016-09-15 20:38:00,Business,Unknown Location,Unknown Location,0.9,Others,20,15,9,3,Thursday,5.0,10.8
2016-09-16 07:08:00,2016-09-16 07:08:00,Business,Unknown Location,Unknown Location,1.6,Others,7,16,9,4,Friday,0.0,inf
2016-09-18 18:07:00,2016-09-18 18:11:00,Business,Unknown Location,Unknown Location,9.4,Others,18,18,9,6,Sunday,4.0,141.0
2016-09-19 06:18:00,2016-09-19 06:49:00,Business,R?walpindi,Unknown Location,18.2,Others,6,19,9,0,Monday,31.0,35.2258064516129
2016-09-19 14:40:00,2016-09-19 14:56:00,Business,Unknown Location,Islamabad,10.5,Others,14,19,9,0,Monday,16.0,39.375
2016-09-19 16:23:00,2016-09-19 16:31:00,Business,Islamabad,Unknown Location,5.7,Others,16,19,9,0,Monday,8.0,42.75
2016-09-19 17:36:00,2016-09-19 18:20:00,Business,Unknown Location,Unknown Location,18.0,Others,17,19,9,0,Monday,44.0,24.545454545454547
2016-09-19 19:10:00,2016-09-19 19:49:00,Business,Unknown Location,Islamabad,18.3,Others,19,19,9,0,Monday,39.0,28.153846153846153
2016-09-20 11:29:00,2016-09-20 11:48:00,Business,Islamabad,Unknown Location,16.5,Others,11,20,9,1,Tuesday,19.0,52.10526315789474
2016-09-20 20:47:00,2016-09-20 22:47:00,Business,Unknown Location,R?walpindi,9.6,Others,20,20,9,1,Tuesday,120.0,4.8
2016-09-23 13:15:00,2016-09-23 13:40:00,Business,Karachi,Karachi,2.9,Others,13,23,9,4,Friday,25.0,6.959999999999999
2016-09-24 14:34:00,2016-09-24 15:15:00,Business,Karachi,Unknown Location,8.2,Others,14,24,9,5,Saturday,41.0,11.999999999999998
2016-09-24 20:29:00,2016-09-24 20:33:00,Business,Unknown Location,Unknown Location,2.4,Others,20,24,9,5,Saturday,4.0,36.0
2016-09-27 08:33:00,2016-09-27 08:35:00,Business,Unknown Location,Unknown Location,5.8,Others,8,27,9,1,Tuesday,2.0,174.0
2016-09-27 13:21:00,2016-09-27 14:43:00,Business,Lahore,Lahore,9.8,Others,13,27,9,1,Tuesday,82.0,7.170731707317073
2016-09-27 19:14:00,2016-09-27 20:34:00,Business,Lahore,Unknown Location,7.3,Others,19,27,9,1,Tuesday,80.0,5.4750000000000005
2016-09-27 21:01:00,2016-09-28 02:37:00,Business,Unknown Location,Unknown Location,195.6,Others,21,27,9,1,Tuesday,336.0,34.92857142857143
2016-09-28 17:21:00,2016-09-28 19:36:00,Business,Islamabad,Unknown Location,20.5,Others,17,28,9,2,Wednesday,135.0,9.11111111111111
2016-09-29 16:13:00,2016-09-29 18:47:00,Business,Unknown Location,Islamabad,12.6,Others,16,29,9,3,Thursday,154.0,4.909090909090908
2016-09-30 17:39:00,2016-09-30 20:20:00,Business,Islamabad,Islamabad,37.7,Others,17,30,9,4,Friday,161.0,14.049689440993792
2016-09-30 20:59:00,2016-09-30 22:34:00,Business,Islamabad,Unknown Location,16.7,Others,20,30,9,4,Friday,95.0,10.547368421052632
2016-10-03 17:09:00,2016-10-03 17:12:00,Business,Unknown Location,Islamabad,10.5,Others,17,3,10,0,Monday,3.0,210.0
2016-10-03 18:17:00,2016-10-03 18:34:00,Business,Islamabad,Islamabad,2.8,Others,18,3,10,0,Monday,17.0,9.882352941176471
2016-10-03 18:51:00,2016-10-03 19:01:00,Business,Islamabad,Islamabad,1.6,Others,18,3,10,0,Monday,10.0,9.600000000000001
2016-10-03 22:04:00,2016-10-03 22:33:00,Business,Islamabad,Unknown Location,12.7,Others,22,3,10,0,Monday,29.0,26.275862068965516
2016-10-04 09:50:00,2016-10-04 10:52:00,Business,Unknown Location,Unknown Location,28.6,Others,9,4,10,1,Tuesday,62.0,27.677419354838708
2016-10-04 12:17:00,2016-10-04 12:18:00,Business,Unknown Location,Unknown Location,15.1,Others,12,4,10,1,Tuesday,1.0,906.0
2016-10-06 08:49:00,2016-10-06 11:36:00,Business,Unknown Location,R?walpindi,17.9,Others,8,6,10,3,Thursday,167.0,6.431137724550898
2016-10-06 17:23:00,2016-10-06 17:40:00,Business,R?walpindi,Unknown Location,112.6,Others,17,6,10,3,Thursday,17.0,397.4117647058823
2016-10-06 18:37:00,2016-10-06 18:39:00,Business,Unknown Location,Unknown Location,18.4,Others,18,6,10,3,Thursday,2.0,552.0
2016-10-06 19:46:00,2016-10-06 20:26:00,Business,Unknown Location,Unknown Location,13.8,Others,19,6,10,3,Thursday,40.0,20.700000000000003
2016-10-07 10:56:00,2016-10-07 10:59:00,Business,Unknown Location,Lahore,33.2,Others,10,7,10,4,Friday,3.0,664.0
2016-10-07 11:27:00,2016-10-07 11:50:00,Business,Lahore,Lahore,2.6,Others,11,7,10,4,Friday,23.0,6.782608695652174
2016-10-07 13:52:00,2016-10-07 14:08:00,Business,Lahore,Unknown Location,5.8,Others,13,7,10,4,Friday,16.0,21.75
2016-10-07 14:29:00,2016-10-07 15:11:00,Business,Unknown Location,Lahore,8.3,Others,14,7,10,4,Friday,42.0,11.85714285714286
2016-10-07 15:47:00,2016-10-07 16:02:00,Business,Lahore,Lahore,2.4,Others,15,7,10,4,Friday,15.0,9.6
2016-10-07 18:08:00,2016-10-07 18:27:00,Business,Lahore,Lahore,3.1,Others,18,7,10,4,Friday,19.0,9.789473684210527
2016-10-07 18:33:00,2016-10-07 19:01:00,Business,Lahore,Lahore,6.1,Others,18,7,10,4,Friday,28.0,13.071428571428571
2016-10-08 15:03:00,2016-10-08 15:03:00,Business,Karachi,Karachi,3.6,Others,15,8,10,5,Saturday,0.0,inf
2016-10-08 18:15:00,2016-10-08 18:18:00,Business,Karachi,Unknown Location,8.0,Others,18,8,10,5,Saturday,3.0,160.0
2016-10-09 14:04:00,2016-10-09 14:23:00,Business,Unknown Location,Unknown Location,7.7,Temporary Site,14,9,10,6,Sunday,19.0,24.315789473684212
2016-10-10 17:22:00,2016-10-10 17:28:00,Business,Islamabad,Islamabad,1.7,Others,17,10,10,0,Monday,6.0,17.0
2016-10-10 17:33:00,2016-10-10 18:13:00,Business,Islamabad,Unknown Location,9.5,Others,17,10,10,0,Monday,40.0,14.25
2016-10-11 01:27:00,2016-10-11 02:08:00,Business,Unknown Location,R?walpindi,17.1,Meeting,1,11,10,1,Tuesday,41.0,25.02439024390244
2016-10-12 19:18:00,2016-10-12 19:21:00,Business,R?walpindi,Unknown Location,18.4,Others,19,12,10,2,Wednesday,3.0,367.99999999999994
2016-10-13 11:20:00,2016-10-13 11:58:00,Business,Unknown Location,Islamabad,9.8,Others,11,13,10,3,Thursday,38.0,15.473684210526317
2016-10-13 12:08:00,2016-10-13 12:14:00,Business,Islamabad,Islamabad,1.0,Others,12,13,10,3,Thursday,6.0,10.0
2016-10-13 13:02:00,2016-10-13 13:02:00,Business,Islamabad,Islamabad,0.7,Others,13,13,10,3,Thursday,0.0,inf
2016-10-13 13:37:00,2016-10-13 13:46:00,Business,Islamabad,Islamabad,2.3,Others,13,13,10,3,Thursday,9.0,15.333333333333332
2016-10-13 16:08:00,2016-10-13 16:53:00,Business,Islamabad,Unknown Location,10.9,Others,16,13,10,3,Thursday,45.0,14.533333333333333
2016-10-14 08:50:00,2016-10-14 09:44:00,Business,Unknown Location,R?walpindi,12.7,Others,8,14,10,4,Friday,54.0,14.11111111111111
2016-10-14 10:16:00,2016-10-14 10:52:00,Business,R?walpindi,Unknown Location,12.4,Others,10,14,10,4,Friday,36.0,20.666666666666668
2016-10-14 15:56:00,2016-10-14 16:20:00,Business,Unknown Location,Unknown Location,3.8,Others,15,14,10,4,Friday,24.0,9.499999999999998
2016-10-14 23:54:00,2016-10-15 02:06:00,Business,Unknown Location,R?walpindi,17.0,Meeting,23,14,10,4,Friday,132.0,7.727272727272727
2016-10-15 22:28:00,2016-10-15 22:48:00,Business,Morrisville,Morrisville,6.2,Others,22,15,10,5,Saturday,20.0,18.6
2016-10-16 00:01:00,2016-10-16 00:14:00,Business,Morrisville,Cary,3.1,Others,0,16,10,6,Sunday,13.0,14.307692307692308
2016-10-16 12:52:00,2016-10-16 13:11:00,Business,Cary,Durham,10.5,Meeting,12,16,10,6,Sunday,19.0,33.15789473684211
2016-10-16 14:40:00,2016-10-16 15:01:00,Business,Durham,Morrisville,8.1,Others,14,16,10,6,Sunday,21.0,23.142857142857142
2016-10-16 15:10:00,2016-10-16 15:19:00,Business,Morrisville,Cary,3.1,Others,15,16,10,6,Sunday,9.0,20.666666666666668
2016-10-16 19:27:00,2016-10-16 19:33:00,Business,Whitebridge,Parkway,2.1,Meeting,19,16,10,6,Sunday,6.0,21.0
2016-10-16 20:30:00,2016-10-16 20:39:00,Business,Cary,Morrisville,4.3,Others,20,16,10,6,Sunday,9.0,28.666666666666668
2016-10-16 21:34:00,2016-10-16 21:41:00,Business,Morrisville,Cary,2.5,Meal/Entertain,21,16,10,6,Sunday,7.0,21.428571428571427
2016-10-17 15:19:00,2016-10-17 15:57:00,Business,Cary,Raleigh,20.6,Others,15,17,10,0,Monday,38.0,32.526315789473685
2016-10-17 16:29:00,2016-10-17 17:11:00,Business,Raleigh,Cary,17.6,Others,16,17,10,0,Monday,42.0,25.142857142857146
2016-10-17 18:02:00,2016-10-17 18:16:00,Business,Cary,Apex,5.6,Others,18,17,10,0,Monday,14.0,23.999999999999996
2016-10-17 18:31:00,2016-10-17 18:45:00,Business,Apex,Apex,3.3,Others,18,17,10,0,Monday,14.0,14.142857142857142
2016-10-17 19:08:00,2016-10-17 19:25:00,Business,Apex,Cary,5.3,Others,19,17,10,0,Monday,17.0,18.705882352941178
2016-10-18 08:12:00,2016-10-18 08:22:00,Business,Whitebridge,Edgehill Farms,3.3,Others,8,18,10,1,Tuesday,10.0,19.8
2016-10-18 08:53:00,2016-10-18 09:02:00,Business,Edgehill Farms,Whitebridge,3.3,Others,8,18,10,1,Tuesday,9.0,22.0
2016-10-18 10:41:00,2016-10-18 11:09:00,Business,Cary,Morrisville,7.9,Temporary Site,10,18,10,1,Tuesday,28.0,16.92857142857143
2016-10-18 18:12:00,2016-10-18 18:33:00,Business,Oakland,Emeryville,13.0,Others,18,18,10,1,Tuesday,21.0,37.142857142857146
2016-10-18 19:03:00,2016-10-18 19:13:00,Business,Emeryville,Berkeley,3.0,Others,19,18,10,1,Tuesday,10.0,18.0
2016-10-18 20:31:00,2016-10-18 20:37:00,Business,Berkeley,Emeryville,3.0,Others,20,18,10,1,Tuesday,6.0,30.0
2016-10-19 09:33:00,2016-10-19 09:47:00,Business,Emeryville,Oakland,3.8,Others,9,19,10,2,Wednesday,14.0,16.285714285714285
2016-10-19 09:54:00,2016-10-19 10:21:00,Business,Oakland,San Francisco,9.5,Others,9,19,10,2,Wednesday,27.0,21.11111111111111
2016-10-19 13:45:00,2016-10-19 13:56:00,Business,SOMISSPO,French Quarter,1.7,Others,13,19,10,2,Wednesday,11.0,9.272727272727273
2016-10-19 14:02:00,2016-10-19 14:31:00,Business,San Francisco,Berkeley,10.8,Others,14,19,10,2,Wednesday,29.0,22.344827586206897
2016-10-19 15:44:00,2016-10-19 16:02:00,Business,West Berkeley,North Berkeley Hills,4.1,Others,15,19,10,2,Wednesday,18.0,13.666666666666666
2016-10-19 16:06:00,2016-10-19 16:19:00,Business,North Berkeley Hills,Southside,2.2,Others,16,19,10,2,Wednesday,13.0,10.153846153846155
2016-10-19 16:33:00,2016-10-19 17:01:00,Business,Berkeley,Emeryville,4.6,Others,16,19,10,2,Wednesday,28.0,9.857142857142856
2016-10-20 11:26:00,2016-10-20 11:34:00,Business,Emeryville,Berkeley,3.1,Others,11,20,10,3,Thursday,8.0,23.25
2016-10-20 12:19:00,2016-10-20 13:17:00,Business,Berkeley,San Jose,47.7,Others,12,20,10,3,Thursday,58.0,49.3448275862069
2016-10-20 20:44:00,2016-10-20 21:37:00,Business,San Jose,Emeryville,44.6,Others,20,20,10,3,Thursday,53.0,50.49056603773585
2016-10-21 10:06:00,2016-10-21 10:21:00,Business,Emeryville,Oakland,13.2,Others,10,21,10,4,Friday,15.0,52.8
2016-10-22 00:54:00,2016-10-22 01:09:00,Business,Morrisville,Cary,8.7,Others,0,22,10,5,Saturday,15.0,34.8
2016-10-22 13:26:00,2016-10-22 14:03:00,Business,Cary,Raleigh,17.2,Others,13,22,10,5,Saturday,37.0,27.891891891891888
2016-10-22 17:08:00,2016-10-22 17:55:00,Business,Raleigh,Cary,14.0,Others,17,22,10,5,Saturday,47.0,17.872340425531917
2016-10-23 09:24:00,2016-10-23 10:05:00,Business,Cary,Raleigh,28.1,Others,9,23,10,6,Sunday,41.0,41.1219512195122
2016-10-23 12:17:00,2016-10-23 12:59:00,Business,Raleigh,Cary,28.2,Others,12,23,10,6,Sunday,42.0,40.285714285714285
2016-10-23 19:04:00,2016-10-23 19:14:00,Business,Cary,Morrisville,3.1,Meal/Entertain,19,23,10,6,Sunday,10.0,18.6
2016-10-23 21:10:00,2016-10-23 21:25:00,Business,Morrisville,Cary,3.1,Customer Visit,21,23,10,6,Sunday,15.0,12.4
2016-10-24 14:57:00,2016-10-24 15:26:00,Business,Cary,Durham,16.4,Others,14,24,10,0,Monday,29.0,33.93103448275862
2016-10-24 15:33:00,2016-10-24 16:13:00,Business,Durham,Morrisville,15.4,Others,15,24,10,0,Monday,40.0,23.1
2016-10-24 16:34:00,2016-10-24 16:41:00,Business,Morrisville,Cary,2.2,Others,16,24,10,0,Monday,7.0,18.857142857142858
2016-10-25 13:27:00,2016-10-25 14:08:00,Business,Cary,Apex,11.2,Others,13,25,10,1,Tuesday,41.0,16.390243902439025
2016-10-25 15:04:00,2016-10-25 15:11:00,Business,Apex,Eagle Rock,2.2,Others,15,25,10,1,Tuesday,7.0,18.857142857142858
2016-10-25 15:16:00,2016-10-25 15:33:00,Business,Eagle Rock,Cary,3.6,Others,15,25,10,1,Tuesday,17.0,12.705882352941178
2016-10-25 20:00:00,2016-10-25 20:11:00,Business,Whitebridge,Savon Height,3.6,Meal/Entertain,20,25,10,1,Tuesday,11.0,19.636363636363637
2016-10-25 20:54:00,2016-10-25 21:03:00,Business,Savon Height,Parkway,4.9,Others,20,25,10,1,Tuesday,9.0,32.66666666666667
2016-10-25 22:24:00,2016-10-25 22:45:00,Business,Parkway,Whitebridge,8.7,Errand/Supplies,22,25,10,1,Tuesday,21.0,24.857142857142858
2016-10-26 19:25:00,2016-10-26 19:31:00,Business,Whitebridge,Parkway,2.1,Meeting,19,26,10,2,Wednesday,6.0,21.0
2016-10-26 20:53:00,2016-10-26 21:03:00,Business,Parkway,Whitebridge,2.1,Others,20,26,10,2,Wednesday,10.0,12.600000000000001
2016-10-27 18:51:00,2016-10-27 19:16:00,Business,Cary,Morrisville,8.4,Meeting,18,27,10,3,Thursday,25.0,20.16
2016-10-27 19:20:00,2016-10-27 19:35:00,Business,Morrisville,Morrisville,5.9,Others,19,27,10,3,Thursday,15.0,23.6
2016-10-27 19:52:00,2016-10-27 20:21:00,Business,Huntington Woods,Huntington Woods,12.1,Others,19,27,10,3,Thursday,29.0,25.03448275862069
2016-10-27 20:47:00,2016-10-27 20:54:00,Business,Huntington Woods,Weston,3.9,Others,20,27,10,3,Thursday,7.0,33.42857142857143
2016-10-27 21:26:00,2016-10-27 21:48:00,Business,Morrisville,Cary,6.2,Others,21,27,10,3,Thursday,22.0,16.90909090909091
2016-10-28 11:34:00,2016-10-28 11:52:00,Business,Cary,Durham,10.4,Meeting,11,28,10,4,Friday,18.0,34.66666666666667
2016-10-28 13:06:00,2016-10-28 13:36:00,Business,Durham,Cary,9.9,Meeting,13,28,10,4,Friday,30.0,19.8
2016-10-28 15:53:00,2016-10-28 17:59:00,Business,Cary,Winston Salem,107.0,Meeting,15,28,10,4,Friday,126.0,50.95238095238095
2016-10-28 18:13:00,2016-10-28 20:07:00,Business,Winston Salem,Asheville,133.6,Meeting,18,28,10,4,Friday,114.0,70.3157894736842
2016-10-28 20:13:00,2016-10-28 22:00:00,Business,Asheville,Topton,91.8,Meeting,20,28,10,4,Friday,107.0,51.47663551401869
2016-10-29 15:22:00,2016-10-29 17:05:00,Business,Topton,Hayesville,40.7,Meeting,15,29,10,5,Saturday,103.0,23.708737864077673
2016-10-29 17:13:00,2016-10-29 19:19:00,Business,Hayesville,Topton,75.7,Others,17,29,10,5,Saturday,126.0,36.047619047619044
2016-10-30 07:49:00,2016-10-30 08:30:00,Business,Topton,Bryson City,29.8,Others,7,30,10,6,Sunday,41.0,43.609756097560975
2016-10-30 09:07:00,2016-10-30 10:09:00,Business,Bryson City,Bryson City,16.3,Others,9,30,10,6,Sunday,62.0,15.774193548387096
2016-10-30 10:11:00,2016-10-30 10:38:00,Business,Bryson City,Bryson City,6.5,Others,10,30,10,6,Sunday,27.0,14.444444444444445
2016-10-30 10:51:00,2016-10-30 11:21:00,Business,Bryson City,Bryson City,6.3,Others,10,30,10,6,Sunday,30.0,12.6
2016-10-30 12:24:00,2016-10-30 12:35:00,Business,Bryson City,Almond,6.6,Others,12,30,10,6,Sunday,11.0,36.0
2016-10-30 12:58:00,2016-10-30 13:18:00,Business,Almond,Bryson City,15.2,Others,12,30,10,6,Sunday,20.0,45.6
2016-10-30 13:24:00,2016-10-30 14:37:00,Business,Bryson City,Asheville,68.4,Others,13,30,10,6,Sunday,73.0,56.21917808219179
2016-10-30 15:22:00,2016-10-30 18:23:00,Business,Asheville,Mebane,195.9,Others,15,30,10,6,Sunday,181.0,64.93922651933703
2016-10-30 18:26:00,2016-10-30 19:39:00,Business,Mebane,Cary,45.2,Others,18,30,10,6,Sunday,73.0,37.15068493150685
2016-10-31 18:11:00,2016-10-31 18:20:00,Business,Cary,Morrisville,3.2,Others,18,31,10,0,Monday,9.0,21.333333333333336
2016-10-31 18:47:00,2016-10-31 19:16:00,Business,Morrisville,Raleigh,10.3,Others,18,31,10,0,Monday,29.0,21.31034482758621
2016-10-31 20:18:00,2016-10-31 20:44:00,Business,Raleigh,Cary,13.1,Others,20,31,10,0,Monday,26.0,30.23076923076923
2016-10-31 21:45:00,2016-10-31 22:10:00,Business,Savon Height,Whitebridge,9.6,Errand/Supplies,21,31,10,0,Monday,25.0,23.04
2016-11-01 11:50:00,2016-11-01 12:27:00,Business,Cary,Durham,16.5,Others,11,1,11,1,Tuesday,37.0,26.756756756756754
2016-11-01 16:29:00,2016-11-01 17:02:00,Business,Durham,Cary,12.8,Others,16,1,11,1,Tuesday,33.0,23.272727272727273
2016-11-01 17:35:00,2016-11-01 17:42:00,Business,Whitebridge,Whitebridge,1.2,Others,17,1,11,1,Tuesday,7.0,10.285714285714285
2016-11-01 19:14:00,2016-11-01 19:20:00,Business,Whitebridge,Whitebridge,1.0,Others,19,1,11,1,Tuesday,6.0,10.0
2016-11-01 19:59:00,2016-11-01 20:12:00,Business,Whitebridge,Whitebridge,4.1,Others,19,1,11,1,Tuesday,13.0,18.92307692307692
2016-11-01 20:41:00,2016-11-01 20:55:00,Business,Whitebridge,Whitebridge,4.2,Meal/Entertain,20,1,11,1,Tuesday,14.0,18.0
2016-11-02 15:10:00,2016-11-02 15:18:00,Business,Whitebridge,Westpark Place,1.4,Others,15,2,11,2,Wednesday,8.0,10.5
2016-11-02 15:45:00,2016-11-02 15:52:00,Business,Westpark Place,Whitebridge,1.8,Others,15,2,11,2,Wednesday,7.0,15.428571428571429
2016-11-02 16:46:00,2016-11-02 17:11:00,Business,Cary,Morrisville,8.5,Meeting,16,2,11,2,Wednesday,25.0,20.4
2016-11-02 17:34:00,2016-11-02 17:49:00,Business,Morrisville,Morrisville,5.0,Others,17,2,11,2,Wednesday,15.0,20.0
2016-11-02 17:53:00,2016-11-02 18:00:00,Business,Morrisville,Cary,3.8,Others,17,2,11,2,Wednesday,7.0,32.57142857142857
2016-11-03 11:28:00,2016-11-03 11:34:00,Business,Whitebridge,Hazelwood,2.5,Others,11,3,11,3,Thursday,6.0,25.0
2016-11-03 12:43:00,2016-11-03 12:49:00,Business,Hazelwood,Whitebridge,2.4,Others,12,3,11,3,Thursday,6.0,23.999999999999996
2016-11-03 13:42:00,2016-11-03 13:47:00,Business,Whitebridge,Westpark Place,1.4,Others,13,3,11,3,Thursday,5.0,16.8
2016-11-03 14:13:00,2016-11-03 14:26:00,Business,Westpark Place,Whitebridge,1.8,Others,14,3,11,3,Thursday,13.0,8.307692307692308
2016-11-03 18:51:00,2016-11-03 19:08:00,Business,Cary,Morrisville,3.1,Meal/Entertain,18,3,11,3,Thursday,17.0,10.941176470588236
2016-11-03 22:46:00,2016-11-03 22:58:00,Business,Morrisville,Cary,3.1,Customer Visit,22,3,11,3,Thursday,12.0,15.5
2016-11-04 10:02:00,2016-11-04 10:18:00,Business,Cary,Morrisville,7.9,Temporary Site,10,4,11,4,Friday,16.0,29.625
2016-11-04 18:14:00,2016-11-04 18:21:00,Business,San Jose,Santa Clara,3.8,Others,18,4,11,4,Friday,7.0,32.57142857142857
2016-11-04 21:04:00,2016-11-04 21:20:00,Business,Agnew,Cory,4.3,Others,21,4,11,4,Friday,16.0,16.125
2016-11-04 22:12:00,2016-11-04 22:25:00,Business,Cory,Agnew,3.9,Others,22,4,11,4,Friday,13.0,18.0
2016-11-05 08:34:00,2016-11-05 08:43:00,Business,Agnew,Renaissance,2.2,Others,8,5,11,5,Saturday,9.0,14.666666666666668
2016-11-05 17:29:00,2016-11-05 17:40:00,Business,Renaissance,Agnew,2.8,Others,17,5,11,5,Saturday,11.0,15.272727272727273
2016-11-05 19:20:00,2016-11-05 19:28:00,Business,Agnew,Agnew,2.2,Others,19,5,11,5,Saturday,8.0,16.5
2016-11-06 10:50:00,2016-11-06 11:04:00,Business,Agnew,Renaissance,2.4,Others,10,6,11,6,Sunday,14.0,10.285714285714285
2016-11-06 16:05:00,2016-11-06 16:22:00,Business,Renaissance,Agnew,2.8,Meeting,16,6,11,6,Sunday,17.0,9.882352941176471
2016-11-06 16:27:00,2016-11-06 17:28:00,Business,Santa Clara,Berkeley,43.9,Customer Visit,16,6,11,6,Sunday,61.0,43.18032786885246
2016-11-06 19:04:00,2016-11-06 19:12:00,Business,Downtown,West Berkeley,1.8,Others,19,6,11,6,Sunday,8.0,13.5
2016-11-06 20:06:00,2016-11-06 20:21:00,Business,West Berkeley,Central,3.3,Others,20,6,11,6,Sunday,15.0,13.2
2016-11-07 12:28:00,2016-11-07 12:57:00,Business,Berkeley,San Francisco,11.8,Between Offices,12,7,11,0,Monday,29.0,24.413793103448278
2016-11-07 19:17:00,2016-11-07 19:57:00,Business,San Francisco,Berkeley,13.2,Between Offices,19,7,11,0,Monday,40.0,19.8
2016-11-08 10:29:00,2016-11-08 10:57:00,Business,Berkeley,San Francisco,12.2,Between Offices,10,8,11,1,Tuesday,28.0,26.142857142857142
2016-11-08 12:16:00,2016-11-08 12:49:00,Business,San Francisco,Berkeley,11.3,Meeting,12,8,11,1,Tuesday,33.0,20.545454545454547
2016-11-08 13:41:00,2016-11-08 14:01:00,Business,Berkeley,Emeryville,3.6,Others,13,8,11,1,Tuesday,20.0,10.8
2016-11-08 16:21:00,2016-11-08 16:34:00,Business,Emeryville,Berkeley,3.0,Others,16,8,11,1,Tuesday,13.0,13.846153846153845
2016-11-09 13:08:00,2016-11-09 13:41:00,Business,Berkeley,San Francisco,11.4,Others,13,9,11,2,Wednesday,33.0,20.727272727272727
2016-11-09 15:58:00,2016-11-09 16:04:00,Business,NOMA,Downtown,0.9,Others,15,9,11,2,Wednesday,6.0,9.0
2016-11-09 17:31:00,2016-11-09 18:03:00,Business,Downtown,Sunnyside,6.2,Others,17,9,11,2,Wednesday,32.0,11.625
2016-11-09 18:09:00,2016-11-09 18:14:00,Business,Sunnyside,Ingleside,0.7,Others,18,9,11,2,Wednesday,5.0,8.4
2016-11-09 18:21:00,2016-11-09 18:35:00,Business,Ingleside,Potrero Flats,5.5,Meeting,18,9,11,2,Wednesday,14.0,23.57142857142857
2016-11-09 18:40:00,2016-11-09 19:17:00,Business,San Francisco,Oakland,12.7,Customer Visit,18,9,11,2,Wednesday,37.0,20.594594594594593
2016-11-09 20:52:00,2016-11-09 21:02:00,Business,Oakland,Berkeley,2.6,Others,20,9,11,2,Wednesday,10.0,15.600000000000001
2016-11-09 21:56:00,2016-11-09 22:02:00,Business,Central,Central,1.1,Others,21,9,11,2,Wednesday,6.0,11.0
2016-11-10 09:46:00,2016-11-10 10:15:00,Business,Berkeley,San Francisco,12.6,Temporary Site,9,10,11,3,Thursday,29.0,26.068965517241377
2016-11-10 10:20:00,2016-11-10 10:31:00,Business,Tenderloin,SOMISSPO,1.2,Others,10,10,11,3,Thursday,11.0,6.545454545454546
2016-11-10 14:57:00,2016-11-10 15:07:00,Business,SOMISSPO,Tenderloin,1.1,Others,14,10,11,3,Thursday,10.0,6.6000000000000005
2016-11-10 15:17:00,2016-11-10 15:22:00,Business,San Francisco,Oakland,9.9,Temporary Site,15,10,11,3,Thursday,5.0,118.80000000000001
2016-11-10 15:30:00,2016-11-10 15:53:00,Business,Oakland,Berkeley,6.0,Meeting,15,10,11,3,Thursday,23.0,15.652173913043477
2016-11-10 19:18:00,2016-11-10 19:21:00,Business,West Berkeley,Central,0.8,Others,19,10,11,3,Thursday,3.0,16.0
2016-11-11 09:35:00,2016-11-11 10:23:00,Business,Berkeley,Menlo Park,45.9,Customer Visit,9,11,11,4,Friday,48.0,57.37499999999999
2016-11-11 12:58:00,2016-11-11 13:13:00,Business,Menlo Park,Palo Alto,4.0,Others,12,11,11,4,Friday,15.0,16.0
2016-11-11 14:20:00,2016-11-11 14:32:00,Business,Palo Alto,Menlo Park,2.5,Others,14,11,11,4,Friday,12.0,12.5
2016-11-11 14:39:00,2016-11-11 15:46:00,Business,Menlo Park,Berkeley,36.6,Customer Visit,14,11,11,4,Friday,67.0,32.776119402985074
2016-11-11 18:30:00,2016-11-11 18:43:00,Business,Central,College Avenue,2.9,Others,18,11,11,4,Friday,13.0,13.384615384615383
2016-11-11 21:08:00,2016-11-11 21:18:00,Business,College Avenue,Central,2.6,Others,21,11,11,4,Friday,10.0,15.600000000000001
2016-11-12 10:32:00,2016-11-12 10:52:00,Business,Central,South,2.3,Others,10,12,11,5,Saturday,20.0,6.8999999999999995
2016-11-12 10:55:00,2016-11-12 11:25:00,Business,South,Downtown,6.4,Others,10,12,11,5,Saturday,30.0,12.8
2016-11-12 13:07:00,2016-11-12 13:15:00,Business,Downtown,Central,1.4,Others,13,12,11,5,Saturday,8.0,10.5
2016-11-12 13:46:00,2016-11-12 13:50:00,Business,Central,West Berkeley,0.6,Others,13,12,11,5,Saturday,4.0,9.0
